marker,cyclone_id,forecast_time,horizon_h,member_count,estimator,predicted_vw_exposure,realized_vw_exposure,absolute_error,signed_error,exposure_ratio
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 06:00:00,6,51,Deterministic mean-track,0.0,13990.913588167849,13990.913588167849,-13990.913588167849,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 06:00:00,6,51,P90 envelope,218336.12731961958,13990.913588167849,204345.21373145175,204345.21373145175,15.605566137172557
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 06:00:00,6,51,Ensemble probability-weighted,5095.810243299341,13990.913588167849,8895.103344868508,-8895.103344868508,0.3642228372855423
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 12:00:00,6,51,Deterministic mean-track,22302.37028918206,0.0,22302.37028918206,22302.37028918206,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 12:00:00,6,51,P90 envelope,239435.74996470805,0.0,239435.74996470805,239435.74996470805,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 12:00:00,6,51,Ensemble probability-weighted,5277.520937635572,0.0,5277.520937635572,5277.520937635572,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 18:00:00,6,51,Deterministic mean-track,0.0,22302.37028918206,22302.37028918206,-22302.37028918206,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 18:00:00,6,51,P90 envelope,258001.3611574928,22302.37028918206,235698.99086831074,235698.99086831074,11.568338154740367
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-06 18:00:00,6,51,Ensemble probability-weighted,6511.899164833005,22302.37028918206,15790.471124349056,-15790.471124349056,0.2919823803657162
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 00:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 00:00:00,6,51,P90 envelope,260389.17306875705,0.0,260389.17306875705,260389.17306875705,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 00:00:00,6,51,Ensemble probability-weighted,6923.335166158183,0.0,6923.335166158183,6923.335166158183,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 06:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 06:00:00,6,51,P90 envelope,282847.44528554595,0.0,282847.44528554595,282847.44528554595,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 06:00:00,6,51,Ensemble probability-weighted,7736.146428175325,0.0,7736.146428175325,7736.146428175325,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 12:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 12:00:00,6,51,P90 envelope,302863.2914696154,0.0,302863.2914696154,302863.2914696154,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 12:00:00,6,51,Ensemble probability-weighted,15213.28497593601,0.0,15213.28497593601,15213.28497593601,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 18:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 18:00:00,6,51,P90 envelope,276219.6788094919,0.0,276219.6788094919,276219.6788094919,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-07 18:00:00,6,51,Ensemble probability-weighted,7254.873792291428,0.0,7254.873792291428,7254.873792291428,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 00:00:00,6,51,Deterministic mean-track,26230.77531602532,26230.77531602532,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 00:00:00,6,51,P90 envelope,137150.52899501147,26230.77531602532,110919.75367898615,110919.75367898615,5.228611329350273
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 00:00:00,6,51,Ensemble probability-weighted,5962.679014092807,26230.77531602532,20268.096301932514,-20268.096301932514,0.22731615601350497
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 06:00:00,6,51,Deterministic mean-track,37623.90217214902,24649.485975499745,12974.416196649276,12974.416196649276,1.5263564607207283
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 06:00:00,6,51,P90 envelope,240439.74119721018,24649.485975499745,215790.25522171042,215790.25522171042,9.754351122623582
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 06:00:00,6,51,Ensemble probability-weighted,6914.822115306566,24649.485975499745,17734.663860193177,-17734.663860193177,0.2805260167363946
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 12:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 12:00:00,6,51,P90 envelope,201131.33575701603,0.0,201131.33575701603,201131.33575701603,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 12:00:00,6,51,Ensemble probability-weighted,16161.738580987505,0.0,16161.738580987505,16161.738580987505,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 18:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 18:00:00,6,51,P90 envelope,193117.50500788452,0.0,193117.50500788452,193117.50500788452,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-08 18:00:00,6,51,Ensemble probability-weighted,8207.527984855958,0.0,8207.527984855958,8207.527984855958,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 00:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 00:00:00,6,51,P90 envelope,125179.68921432087,0.0,125179.68921432087,125179.68921432087,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 00:00:00,6,51,Ensemble probability-weighted,7806.711044137866,0.0,7806.711044137866,7806.711044137866,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 06:00:00,6,51,Deterministic mean-track,90920.27013561917,0.0,90920.27013561917,90920.27013561917,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 06:00:00,6,51,P90 envelope,197696.49067290363,0.0,197696.49067290363,197696.49067290363,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 06:00:00,6,51,Ensemble probability-weighted,25686.295516294704,0.0,25686.295516294704,25686.295516294704,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 12:00:00,6,51,Deterministic mean-track,105059.24378372119,105059.24378372119,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 12:00:00,6,51,P90 envelope,283102.8555539102,105059.24378372119,178043.61177018902,178043.61177018902,2.69469725231143
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 12:00:00,6,51,Ensemble probability-weighted,50376.336077960645,105059.24378372119,54682.90770576055,-54682.90770576055,0.47950408039931464
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 18:00:00,6,51,Deterministic mean-track,0.0,110787.14697800452,110787.14697800452,-110787.14697800452,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 18:00:00,6,51,P90 envelope,497813.22490217455,110787.14697800452,387026.07792417007,387026.07792417007,4.493420387484204
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-09 18:00:00,6,51,Ensemble probability-weighted,23822.925491147005,110787.14697800452,86964.22148685751,-86964.22148685751,0.21503329710148386
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 00:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 00:00:00,6,51,P90 envelope,504412.7832728173,0.0,504412.7832728173,504412.7832728173,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 00:00:00,6,51,Ensemble probability-weighted,35268.08717919823,0.0,35268.08717919823,35268.08717919823,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 06:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 06:00:00,6,51,P90 envelope,616227.7088183386,0.0,616227.7088183386,616227.7088183386,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 06:00:00,6,51,Ensemble probability-weighted,26179.75691482,0.0,26179.75691482,26179.75691482,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 12:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 12:00:00,6,51,P90 envelope,413586.11178521544,0.0,413586.11178521544,413586.11178521544,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 12:00:00,6,51,Ensemble probability-weighted,36572.67281581436,0.0,36572.67281581436,36572.67281581436,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 18:00:00,6,51,Deterministic mean-track,0.0,101263.01863215961,101263.01863215961,-101263.01863215961,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 18:00:00,6,51,P90 envelope,521849.5178603765,101263.01863215961,420586.4992282169,420586.4992282169,5.153406691894181
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-10 18:00:00,6,51,Ensemble probability-weighted,30103.10686281741,101263.01863215961,71159.9117693422,-71159.9117693422,0.2972764121536578
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 00:00:00,6,51,Deterministic mean-track,128198.65851919798,128198.65851919798,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 00:00:00,6,51,P90 envelope,324159.0299705925,128198.65851919798,195960.37145139455,195960.37145139455,2.528568034290695
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 00:00:00,6,51,Ensemble probability-weighted,43662.13595459703,128198.65851919798,84536.52256460095,-84536.52256460095,0.34058184741503006
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 06:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 06:00:00,6,51,P90 envelope,478757.1868830707,0.0,478757.1868830707,478757.1868830707,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 06:00:00,6,51,Ensemble probability-weighted,48191.378472787,0.0,48191.378472787,48191.378472787,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 12:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 12:00:00,6,51,P90 envelope,436354.0700466747,0.0,436354.0700466747,436354.0700466747,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 12:00:00,6,51,Ensemble probability-weighted,38347.19305296902,0.0,38347.19305296902,38347.19305296902,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 18:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 18:00:00,6,51,P90 envelope,565815.6866479812,0.0,565815.6866479812,565815.6866479812,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 18:00:00,6,51,Ensemble probability-weighted,42110.73174610391,0.0,42110.73174610391,42110.73174610391,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 00:00:00,6,51,Deterministic mean-track,0.0,93726.52333620201,93726.52333620201,-93726.52333620201,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 00:00:00,6,51,P90 envelope,355121.91042410565,93726.52333620201,261395.38708790363,261395.38708790363,3.7889158562967764
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 00:00:00,6,51,Ensemble probability-weighted,35148.62962692529,93726.52333620201,58577.893709276716,-58577.893709276716,0.3750126258374622
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 06:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 06:00:00,6,51,P90 envelope,232585.4093417679,0.0,232585.4093417679,232585.4093417679,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 06:00:00,6,51,Ensemble probability-weighted,18686.56283689794,0.0,18686.56283689794,18686.56283689794,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 12:00:00,6,20,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 12:00:00,6,20,P90 envelope,167562.0169774976,0.0,167562.0169774976,167562.0169774976,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 12:00:00,6,20,Ensemble probability-weighted,4576.329098425513,0.0,4576.329098425513,4576.329098425513,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 18:00:00,6,8,Deterministic mean-track,27026.156631232596,27026.156631232596,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 18:00:00,6,8,P90 envelope,127932.29348562291,27026.156631232596,100906.13685439032,100906.13685439032,4.733647304396172
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-12 18:00:00,6,8,Ensemble probability-weighted,3378.2695789040745,27026.156631232596,23647.887052328522,-23647.887052328522,0.125
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-13 00:00:00,6,6,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-13 00:00:00,6,6,P90 envelope,123994.37677158446,0.0,123994.37677158446,123994.37677158446,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-13 00:00:00,6,6,Ensemble probability-weighted,3077.0919706255395,0.0,3077.0919706255395,3077.0919706255395,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-13 06:00:00,6,1,Deterministic mean-track,7640.026174900155,0.0,7640.026174900155,7640.026174900155,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-13 06:00:00,6,1,P90 envelope,7640.026174900155,0.0,7640.026174900155,7640.026174900155,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-13 06:00:00,6,1,Ensemble probability-weighted,7640.026174900155,0.0,7640.026174900155,7640.026174900155,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 00:00:00,6,51,Deterministic mean-track,0.0,16954.279618936962,16954.279618936962,-16954.279618936962,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 00:00:00,6,51,P90 envelope,96624.14621621702,16954.279618936962,79669.86659728005,79669.86659728005,5.699100662955527
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 00:00:00,6,51,Ensemble probability-weighted,5571.244479280736,16954.279618936962,11383.035139656226,-11383.035139656226,0.32860402237662606
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 06:00:00,6,51,Deterministic mean-track,50355.39585859386,50355.39585859386,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 06:00:00,6,51,P90 envelope,128692.42539383066,50355.39585859386,78337.0295352368,78337.0295352368,2.5556829253258164
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 06:00:00,6,51,Ensemble probability-weighted,18322.24933195044,50355.39585859386,32033.14652664342,-32033.14652664342,0.3638587090726542
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 12:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 12:00:00,6,51,P90 envelope,76437.51358427819,0.0,76437.51358427819,76437.51358427819,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 12:00:00,6,51,Ensemble probability-weighted,3032.6383037746755,0.0,3032.6383037746755,3032.6383037746755,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 18:00:00,6,51,Deterministic mean-track,46058.56831786044,0.0,46058.56831786044,46058.56831786044,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 18:00:00,6,51,P90 envelope,125695.88444611477,0.0,125695.88444611477,125695.88444611477,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 18:00:00,6,51,Ensemble probability-weighted,12747.926089151095,0.0,12747.926089151095,12747.926089151095,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 00:00:00,6,46,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 00:00:00,6,46,P90 envelope,264772.3387857727,0.0,264772.3387857727,264772.3387857727,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 00:00:00,6,46,Ensemble probability-weighted,5574.8709502830025,0.0,5574.8709502830025,5574.8709502830025,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 06:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 06:00:00,6,51,P90 envelope,210613.7061626404,0.0,210613.7061626404,210613.7061626404,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 06:00:00,6,51,Ensemble probability-weighted,10012.792595803547,0.0,10012.792595803547,10012.792595803547,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 12:00:00,6,51,Deterministic mean-track,43505.06328239441,0.0,43505.06328239441,43505.06328239441,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 12:00:00,6,51,P90 envelope,217092.05214332504,0.0,217092.05214332504,217092.05214332504,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 12:00:00,6,51,Ensemble probability-weighted,12374.514445316256,0.0,12374.514445316256,12374.514445316256,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 18:00:00,6,51,Deterministic mean-track,62635.09825578909,0.0,62635.09825578909,62635.09825578909,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 18:00:00,6,51,P90 envelope,177324.86067901022,0.0,177324.86067901022,177324.86067901022,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 18:00:00,6,51,Ensemble probability-weighted,28247.201174179394,0.0,28247.201174179394,28247.201174179394,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 00:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 00:00:00,6,51,P90 envelope,212525.2253572557,0.0,212525.2253572557,212525.2253572557,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 00:00:00,6,51,Ensemble probability-weighted,22072.671066385865,0.0,22072.671066385865,22072.671066385865,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 06:00:00,6,51,Deterministic mean-track,74328.78315346711,0.0,74328.78315346711,74328.78315346711,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 06:00:00,6,51,P90 envelope,275086.1619091296,0.0,275086.1619091296,275086.1619091296,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 06:00:00,6,51,Ensemble probability-weighted,19230.395717307507,0.0,19230.395717307507,19230.395717307507,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 12:00:00,6,51,Deterministic mean-track,0.0,48630.68102367171,48630.68102367171,-48630.68102367171,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 12:00:00,6,51,P90 envelope,280537.07751494524,48630.68102367171,231906.39649127354,231906.39649127354,5.7687260718884374
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 12:00:00,6,51,Ensemble probability-weighted,10066.58090973334,48630.68102367171,38564.100113938366,-38564.100113938366,0.20700061561616384
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 18:00:00,6,51,Deterministic mean-track,108873.44904687836,0.0,108873.44904687836,108873.44904687836,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 18:00:00,6,51,P90 envelope,293476.8277731479,0.0,293476.8277731479,293476.8277731479,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 18:00:00,6,51,Ensemble probability-weighted,46804.96513140457,0.0,46804.96513140457,46804.96513140457,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 00:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 00:00:00,6,51,P90 envelope,399188.97352501616,0.0,399188.97352501616,399188.97352501616,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 00:00:00,6,51,Ensemble probability-weighted,41872.436642871224,0.0,41872.436642871224,41872.436642871224,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 06:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 06:00:00,6,51,P90 envelope,455351.59724461136,0.0,455351.59724461136,455351.59724461136,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 06:00:00,6,51,Ensemble probability-weighted,25876.454098533526,0.0,25876.454098533526,25876.454098533526,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 12:00:00,6,51,Deterministic mean-track,0.0,126247.91080800246,126247.91080800246,-126247.91080800246,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 12:00:00,6,51,P90 envelope,435306.64742414036,126247.91080800246,309058.7366161379,309058.7366161379,3.448030503143563
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 12:00:00,6,51,Ensemble probability-weighted,30722.079139277605,126247.91080800246,95525.83166872486,-95525.83166872486,0.2433472280266061
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 18:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 18:00:00,6,51,P90 envelope,505961.0052319148,0.0,505961.0052319148,505961.0052319148,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 18:00:00,6,51,Ensemble probability-weighted,33446.91512574074,0.0,33446.91512574074,33446.91512574074,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 12:00:00,6,49,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 12:00:00,6,49,P90 envelope,168480.5172595403,0.0,168480.5172595403,168480.5172595403,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 12:00:00,6,49,Ensemble probability-weighted,4137.340011574957,0.0,4137.340011574957,4137.340011574957,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 18:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 18:00:00,6,51,P90 envelope,289598.248840342,0.0,289598.248840342,289598.248840342,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 18:00:00,6,51,Ensemble probability-weighted,3759.210364681939,0.0,3759.210364681939,3759.210364681939,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-02 00:00:00,6,51,Deterministic mean-track,30237.69730750647,30237.69730750647,0.0,0.0,1.0
